GROUP 0,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,0 VS 1,PrivTo0,PrivTo1,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,0 VS 2,PrivTo0,PrivTo2,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,GROUP 1,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,1 VS 2,PrivTo1,PrivTo2,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,GROUP 2,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,COMBINED,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,MRCA,PRIORS,Growth Rate 0,Event Growth 0,Event Size 1,Abstract 0,Abstract 1
,500,500,196,58.0952,0.998,0.165986,3.01261,1.41016,{0 2 6 19 56 123 224 414 552 821 1097 1337 1625 1707 1778 1917 1728 1540 1307 1073 898 830 845 976 1137 1293 1389 1558 1727 1880 2116 2268 2378 2442 2346 2119 1799 1495 1047 745 499 310 179 103 56 24 13 4 0 0 0 0 0 0 0 0 0 0 1 9 33 60 142 290 516 873 1345 1865 2281 2761 3069 2974 3065 2442 2271 1778 1479 1343 1325 1510 1988 2395 2991 3508 3695 3941 4155 3835 3688 3296 2819 2292 1737 1241 850 532 309 150 60 23 11 },,500,25,54.4813,0.975564,0.987781,0.0129564,,500,23,53.7928,0.975801,0.9879,0.0676087,,25,25,135,49.4556,0.953125,0.141302,1.81005,1.16307,{8 12 9 1 9 8 6 6 5 8 2 2 6 1 0 0 1 2 7 4 13 10 2 4 4 8 6 9 9 24 9 19 15 9 11 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 4 4 9 3 6 2 3 4 3 0 2 2 5 14 21 28 26 22 33 11 9 8 4 2 5 2 1 },,24,22,48.7638,0.953362,0.976056,0.0600363,,23,23,134,42.2167,0.9536,0.120619,0.751381,0.0566972,{2 1 2 3 0 4 9 6 2 2 5 4 3 9 2 2 1 4 1 3 8 1 4 9 8 9 3 4 5 7 14 13 10 13 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 6 6 3 9 9 10 9 13 10 4 5 0 5 1 2 2 2 3 2 6 0 0 0 2 0 1 2 },,547,547,196,57.2678,0.998134,0.163622,3.00235,1.09626,{11 19 28 77 154 251 456 746 922 1201 1541 1732 1998 2020 2020 2148 1956 1687 1467 1267 1109 1051 1139 1297 1479 1678 1802 2072 2290 2532 2898 3159 3221 3290 3050 2691 2179 1725 1206 839 542 331 185 105 59 24 13 4 0 0 0 0 0 0 0 0 0 0 1 9 36 65 178 355 641 1099 1618 2338 2816 3381 3814 3624 3691 3014 2768 2196 1799 1595 1667 1910 2533 3074 3761 4450 4727 4931 4989 4546 4294 3840 3250 2629 1970 1400 973 595 341 160 62 24 11 },13541,,-0.0281334,-0.000144332,2.87372,2160.47,1739.9
,500,500,203,37.2052,0.998,0.106301,0.728214,0.274352,{0 2 6 20 28 76 145 249 347 474 640 786 855 941 946 937 904 943 964 956 1047 1138 1245 1317 1501 1940 2329 2752 3205 3774 4315 4720 5156 5423 5907 6489 6720 6921 7033 6848 6237 5541 4710 3519 2725 1970 1282 842 518 276 163 80 48 22 11 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 11 29 51 110 186 274 396 485 604 700 674 619 593 537 454 327 258 181 128 65 52 25 16 18 3 3 3 },,500,30,35.9737,0.981423,0.990711,0.0010965,,500,25,38.315,0.979001,0.9895,0.0111107,,30,30,158,34.6633,0.964844,0.099038,-0.444778,-1.53074,{2 0 0 2 2 3 0 2 2 2 3 4 10 8 6 5 2 4 0 1 3 2 14 15 15 12 14 13 18 19 9 23 23 29 30 22 31 23 24 23 19 9 7 8 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 3 3 4 4 2 6 1 1 3 0 1 },,28,23,36.9237,0.962422,0.978711,0.0082719,,25,25,154,38.5733,0.96,0.11021,-0.215321,0.635256,{0 3 2 2 1 3 1 1 5 1 1 2 1 0 3 2 0 0 2 2 2 7 12 21 14 12 14 12 11 14 9 9 10 11 14 10 9 8 7 6 2 3 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 4 2 3 5 5 6 4 6 1 1 3 2 1 },,553,553,203,37.1606,0.998166,0.106173,0.777775,0.275381,{6 12 16 59 83 142 255 382 514 624 800 962 1051 1168 1209 1184 1176 1169 1214 1196 1294 1441 1639 1797 2075 2703 3273 3741 4275 4965 5457 5941 6362 6748 7310 7967 8237 8392 8550 8191 7382 6476 5421 4010 3111 2174 1415 915 552 294 167 82 51 22 11 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 13 42 75 148 264 369 514 653 810 945 934 854 807 726 591 439 351 243 172 91 59 30 18 19 4 3 4 },24640,,-0.0241512,-0.00185506,11.3254,7134.75,441.484
,500,500,216,52.8207,0.998,0.150916,1.96982,-2.93138,{0 0 0 1 2 4 12 14 28 37 54 68 69 92 102 120 166 136 179 143 165 179 143 182 214 281 343 445 519 669 807 978 1151 1376 1489 1733 1845 1988 2087 2121 2199 2201 2259 2470 2390 2468 2680 2839 3011 3155 3458 3676 3841 3957 3900 3894 3848 3653 3567 3445 3476 3488 3513 3593 3667 3445 3561 3322 3046 2541 2132 1735 1317 1032 756 505 315 204 116 58 39 18 13 2 1 1 0 1 },,500,32,51.6224,0.983377,0.991687,-0.00137973,,500,25,52.4122,0.979001,0.9895,0.00388254,,32,32,151,50.5665,0.96875,0.144476,1.33034,0.965438,{0 1 1 1 1 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 2 2 3 5 3 6 4 9 8 7 6 9 8 13 6 4 8 9 9 12 11 6 9 16 14 4 12 16 7 20 21 16 13 14 16 15 20 11 12 16 17 14 11 10 14 9 2 4 1 1 1 0 0 0 1 },,32,25,50.7687,0.964375,0.982188,-0.00616226,,25,25,146,51.5967,0.96,0.147419,1.32717,0.846958,{0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 4 3 3 1 3 2 2 2 4 2 3 4 4 4 3 5 3 2 3 2 4 5 7 5 11 7 7 5 8 7 10 17 11 8 9 5 11 9 8 3 7 6 3 16 10 6 13 3 6 4 3 1 2 1 },,557,557,217,52.6437,0.998205,0.150411,1.99638,-2.78885,{0 2 1 5 8 8 21 28 46 52 80 98 102 118 140 149 202 171 217 174 192 219 186 234 281 375 453 611 703 896 1101 1327 1512 1782 1930 2161 2272 2463 2550 2563 2658 2668 2767 2984 2927 3072 3363 3541 3766 4010 4326 4559 4757 4945 4930 4821 4754 4544 4357 4252 4227 4331 4439 4483 4524 4317 4359 4064 3712 3117 2544 2079 1614 1228 884 598 372 237 128 72 44 19 15 2 1 1 0 1 },5029,,-0.0157117,-0.0024503,2.19916,89731,2273.59
,499,499,213,62.186,0.997992,0.177674,2.92886,7.01347,{1 0 0 4 12 16 32 69 116 182 180 204 222 208 211 222 207 225 219 251 290 326 372 458 487 485 552 560 636 632 636 585 522 557 549 587 677 743 865 899 1000 1110 1132 1215 1391 1445 1569 1777 1893 2128 2255 2542 2761 2864 3025 3164 3239 3126 2917 2906 2396 2149 1711 1487 1145 935 825 801 912 992 1208 1414 1795 2145 2498 3000 3310 3664 4019 4281 4209 4051 3788 3425 2892 2328 1884 1357 941 668 449 274 158 97 50 15 14 4 1 },,499,32,62.0171,0.983373,0.991685,0.00480717,,499,25,60.9774,0.978997,0.989498,0.00228561,,32,32,170,61.252,0.96875,0.175006,1.72447,1.15512,{0 2 1 0 1 0 0 1 0 1 0 0 0 0 1 1 0 1 0 3 2 1 3 2 4 2 2 1 1 1 2 0 1 2 2 0 1 4 4 4 3 7 6 14 4 4 6 4 6 5 7 7 20 19 12 14 9 9 6 9 5 7 8 9 7 4 5 4 4 4 10 14 9 11 13 19 16 26 21 16 16 9 10 12 5 4 5 0 1 },,32,25,60.8,0.964375,0.982188,0.00705576,,25,25,160,59.49,0.96,0.169971,1.60534,1.30877,{0 0 0 1 0 0 0 0 0 0 1 0 0 2 0 1 0 1 0 0 1 0 0 1 1 1 2 0 2 1 0 3 0 2 1 2 1 5 4 2 1 1 3 4 5 4 6 2 6 6 10 9 11 14 10 10 7 10 10 5 1 6 2 0 4 1 1 2 3 7 2 3 5 6 7 3 9 10 5 13 14 5 6 2 3 4 5 2 },,556,556,214,62.0556,0.998198,0.177302,2.96409,7.28365,{1 2 5 9 34 51 85 112 164 230 212 239 260 247 263 268 248 279 270 333 369 389 471 551 598 604 675 696 753 736 734 686 605 657 669 728 814 951 1087 1118 1239 1350 1399 1545 1737 1817 1979 2217 2404 2642 2815 3203 3503 3619 3872 3972 4034 3902 3641 3527 2944 2598 2103 1841 1440 1173 1014 1005 1188 1318 1553 1887 2341 2803 3235 3804 4243 4633 5015 5300 5213 4966 4584 4087 3456 2723 2195 1564 1093 744 498 300 173 105 53 15 14 4 1 },8041,,-0.0198421,-0.00110255,1.00557,25990.1,4972.32
,500,500,200,40.7912,0.998,0.116546,1.14586,-2.38253,{0 1 1 3 8 9 17 27 45 86 87 101 130 137 142 172 180 169 227 250 354 440 525 679 763 922 1031 1213 1463 1630 2062 2484 2959 3607 4231 4938 5471 5941 6276 6584 6665 6661 6439 6161 5449 4784 4190 3605 3038 2622 2396 2195 2052 2005 1860 1750 1630 1425 1209 970 721 515 390 242 176 98 58 43 14 9 7 6 },,500,31,38.7976,0.9824,0.991199,0.0111656,,500,25,38.3587,0.979001,0.9895,0.0023838,,31,31,134,35.9375,0.966797,0.102679,0.304852,-0.217017,{1 2 0 0 0 1 1 0 1 0 0 1 0 0 2 1 3 4 2 1 4 1 4 3 6 8 8 7 6 10 12 18 23 22 34 37 34 35 23 32 25 18 16 17 17 9 7 8 3 5 6 3 1 3 6 2 1 1 1 },,31,25,36.1287,0.963398,0.981699,0.00798074,,25,25,130,35.7433,0.96,0.102124,0.151271,-0.242768,{0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 3 3 1 3 1 4 4 3 4 5 3 7 17 11 13 15 17 8 15 9 15 12 7 13 13 11 18 9 6 5 9 6 2 2 0 2 1 4 5 2 1 1 0 5 0 0 0 1 },,556,556,201,40.3394,0.998198,0.115256,1.13746,-2.69318,{1 3 2 8 12 26 26 43 69 122 110 133 163 172 182 224 252 262 333 382 515 633 743 901 1013 1222 1376 1639 1975 2197 2741 3366 3989 4729 5558 6371 7042 7434 7933 8192 8264 8186 7880 7411 6547 5703 4945 4227 3571 3076 2801 2554 2415 2355 2196 2044 1903 1624 1390 1110 814 586 427 273 194 109 62 47 15 10 7 6 },2980,,-0.0172872,-0.00324601,11.6378,55934.9,429.633
,499,499,214,52.2439,0.997992,0.149268,1.96108,-3.48031,{1 2 1 1 1 1 5 14 24 27 48 70 76 85 84 101 125 118 133 185 168 234 275 291 368 479 546 621 742 836 947 1088 1205 1377 1559 1837 2033 2224 2629 2950 3389 3669 3879 4203 4442 4359 4459 4348 4197 4131 3674 3459 3079 2542 2123 1716 1331 977 780 576 482 470 588 779 1055 1370 1779 2136 2767 2965 3268 3248 3235 3035 2865 2446 2051 1681 1190 881 636 421 262 150 71 44 14 10 5 1 1 },,499,32,50.2594,0.983373,0.991685,0.00504166,,499,25,52.497,0.978997,0.989498,0.000794959,,32,32,144,47.7681,0.96875,0.13648,1.28077,0.661107,{0 0 0 0 0 1 0 1 1 2 1 1 0 0 1 0 1 4 1 1 1 0 2 2 2 2 10 8 4 8 6 5 8 6 6 8 10 19 11 15 22 14 19 17 21 19 24 21 20 14 9 6 0 4 1 1 0 0 0 0 1 2 1 4 8 4 11 8 6 15 9 8 17 10 6 8 7 5 5 0 1 },,32,25,51.0675,0.964375,0.982188,0.0166465,,25,25,142,52.6667,0.96,0.150476,1.58853,0.70679,{0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 1 2 3 3 3 3 2 3 9 3 4 3 2 3 8 5 6 6 8 11 8 5 9 6 6 7 7 5 9 1 0 3 2 1 0 1 0 1 1 1 2 2 2 7 5 10 16 11 6 12 14 9 9 14 5 5 2 3 1 },,556,556,214,52.0397,0.998198,0.148685,2.00753,-0.606744,{1 2 3 3 1 6 12 21 39 42 68 94 99 104 112 116 155 164 171 240 222 298 351 390 497 647 759 812 993 1113 1286 1436 1598 1795 2023 2343 2640 2872 3385 3839 4346 4719 4863 5240 5538 5381 5445 5253 5034 4928 4339 4025 3544 2929 2426 1941 1490 1099 873 657 564 582 736 973 1318 1745 2342 2786 3519 3810 4127 4129 4103 3798 3564 2963 2545 2057 1435 1068 749 482 303 170 77 46 16 10 5 1 1 },9429,,-0.0157157,-0.0027322,3.36056,89625,1487.85
,498,498,194,48.4186,0.997984,0.138339,2.06626,0.955713,{2 7 11 46 130 254 508 829 1219 1746 2172 2455 2578 2513 2270 1879 1694 1578 1434 1390 1282 1209 1049 873 769 897 938 1039 1110 1080 922 718 642 620 682 884 1341 1934 2557 3276 3822 4048 4071 3764 3119 2360 1803 1221 705 424 242 130 70 19 9 4 2 4 5 9 24 32 52 70 107 185 275 439 672 999 1475 2091 2683 3322 3738 3926 3968 3970 3792 3646 3435 2997 2602 1937 1433 981 651 414 227 130 72 26 8 2 1 },,498,27,46.5341,0.976533,0.988266,0.0172257,,497,18,50.5198,0.966193,0.983056,0.0194735,,27,27,117,43.0464,0.955078,0.12299,1.8288,1.18285,{7 4 20 16 7 7 1 6 4 6 4 3 7 2 1 0 1 2 2 2 5 14 16 6 1 5 0 0 0 6 5 1 18 9 21 17 19 20 12 5 6 2 3 0 0 0 7 5 10 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 18 16 21 43 26 35 8 4 },,26,18,47.2088,0.944739,0.970495,0.00760233,,19,19,138,50.6533,0.9344,0.144724,1.53029,0.614978,{8 13 14 3 7 0 4 0 1 0 3 0 0 0 2 0 0 0 0 0 0 0 1 4 6 0 0 0 0 2 6 2 7 0 2 0 0 0 4 8 8 4 3 0 1 1 7 15 9 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 5 10 15 11 19 30 18 9 6 14 3 5 0 0 3 },,542,542,196,48.3744,0.998069,0.138212,2.07707,1.00517,{21 72 112 151 308 548 983 1367 1709 2196 2508 2703 2819 2760 2465 2119 1922 1822 1629 1560 1450 1368 1239 1124 1049 1230 1280 1327 1322 1256 1147 995 994 996 1090 1454 2033 2762 3423 4148 4616 4887 4762 4341 3495 2636 2106 1508 919 621 392 229 107 29 14 5 6 5 7 12 33 35 58 85 124 211 317 506 801 1235 1851 2599 3523 4403 5048 5258 5312 5251 4793 4438 4003 3405 2831 2126 1553 1061 732 486 298 169 95 34 11 2 1 },7576,,-0.029715,-1.08843e-005,3.78079,1344.24,1322.48
,500,500,189,36.3443,0.998,0.103841,0.908882,-3.27709,{0 1 10 32 74 148 276 476 674 929 1190 1495 1692 1843 1943 1963 1806 1747 1585 1433 1448 1582 1714 2052 2414 2656 2948 2998 2965 2771 2689 2754 2890 3165 3397 3690 3845 3740 3461 3082 2536 1946 1538 1223 1046 979 1117 1472 1759 2323 2751 3159 3264 3367 3277 3154 2941 2562 2265 1886 1528 1116 802 484 309 188 114 38 14 9 3 2 },,499,22,38.381,0.972634,0.986254,0.04891,,500,24,37.2952,0.977401,0.9887,0.0089306,,23,23,105,36.6633,0.947266,0.104752,1.53829,0.489799,{11 7 10 1 8 0 0 0 2 0 3 5 7 1 2 8 0 1 5 3 6 1 13 11 21 6 22 10 16 12 10 12 1 9 3 1 5 5 0 4 2 0 0 0 0 0 6 5 30 44 33 37 23 21 23 6 3 12 6 3 },,22,23,36.7975,0.952033,0.975391,-0.00880914,,24,24,113,37.58,0.9568,0.107371,1.01016,0.484899,{1 0 0 1 1 1 3 0 2 1 2 5 5 2 1 3 1 2 4 4 5 9 5 5 5 6 7 8 7 7 11 8 15 5 3 7 1 2 0 1 0 0 0 1 0 2 3 8 6 11 11 20 21 11 17 9 11 5 6 1 0 1 },,545,545,189,36.6372,0.998108,0.104678,0.996118,-3.31939,{15 13 40 73 138 235 397 637 896 1166 1438 1771 2004 2143 2285 2359 2114 2013 1840 1720 1783 2009 2244 2657 3130 3336 3736 3673 3620 3408 3323 3356 3529 3827 4012 4327 4426 4306 3934 3470 2841 2179 1717 1360 1221 1170 1451 1947 2498 3424 3953 4566 4567 4637 4488 4237 3798 3235 2765 2201 1753 1274 888 524 333 218 127 42 15 9 3 2 },2975,,-0.0276967,9.82603e-005,1.75195,2462.84,2853.96
,499,499,206,38.1641,0.997992,0.10904,0.768643,-0.981376,{1 1 1 3 5 6 21 34 51 76 107 122 159 184 217 235 240 296 341 361 445 549 615 753 832 1003 1199 1437 1649 2078 2539 2991 3693 4136 5064 5712 6518 7057 7740 8104 8108 8186 7685 7085 6147 5389 4258 3400 2622 1792 1303 873 565 338 193 113 48 45 19 4 1 1 },,499,32,35.6524,0.983373,0.991685,0.000306715,,498,24,36.1813,0.978997,0.989458,0.0159176,,32,32,125,33.119,0.96875,0.0946256,0.254832,-0.0833116,{0 0 0 0 1 3 0 0 0 1 0 0 1 0 0 2 1 1 4 3 7 7 4 6 14 6 8 11 16 17 21 33 37 41 34 33 31 28 30 15 27 19 8 6 9 2 2 3 1 0 2 0 1 },,32,25,33.4925,0.964375,0.982188,0.0122323,,25,25,116,33.0467,0.96,0.094419,0.299209,0.0106607,{0 0 0 1 0 0 0 0 2 3 1 2 2 1 2 6 3 4 3 5 2 0 1 5 5 6 4 3 2 4 8 23 19 18 9 22 24 12 13 11 10 15 17 14 4 6 6 1 0 0 1 },,555,555,208,37.6943,0.998192,0.107698,0.74079,-2.41708,{2 1 5 9 19 19 39 55 77 116 151 170 208 248 304 340 345 417 486 525 626 781 875 1036 1145 1398 1603 1937 2235 2740 3355 4030 4874 5583 6654 7474 8432 9101 9728 9939 9893 9854 9153 8260 7087 6178 4846 3839 2913 1970 1425 944 600 356 203 121 51 46 19 4 1 1 },1658,,-0.0178909,-0.00362988,24.8088,46667.9,201.541
,500,500,217,52.2153,0.998,0.149186,1.89072,-2.99407,{0 0 1 3 4 2 9 18 31 36 66 73 113 104 122 152 175 178 195 236 257 324 365 424 491 599 741 940 1170 1387 1822 2250 2689 3116 3614 3920 4243 4249 4441 4195 3943 3680 3341 2783 2363 1916 1524 1253 979 717 558 368 268 199 133 131 154 186 284 454 654 960 1375 1834 2346 2838 3447 3877 4182 4375 4484 4509 4140 3738 3175 2810 2241 1721 1359 997 637 438 263 163 91 61 20 12 6 5 0 3 },,500,30,52.2824,0.981423,0.990711,-3.18914e-005,,500,25,50.1645,0.979001,0.9895,-0.00155788,,30,30,143,52.3528,0.964844,0.149579,1.80843,0.983379,{2 0 3 1 0 0 0 0 0 0 2 1 1 0 0 1 0 0 0 1 2 4 3 2 1 4 8 3 4 9 10 19 15 7 12 15 20 14 19 18 6 12 7 1 3 4 4 1 0 1 1 1 1 0 1 0 0 1 3 0 7 3 2 9 7 7 15 9 23 16 21 16 14 17 20 16 15 9 10 4 5 3 },,30,25,50.3862,0.962422,0.981211,0.00148527,,25,25,141,48.27,0.96,0.137914,1.16075,0.64954,{0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 2 1 4 0 2 2 3 2 2 4 4 8 12 10 7 13 7 11 14 11 8 5 8 4 2 4 4 1 1 1 0 2 0 1 1 0 0 0 1 1 0 1 0 1 3 4 3 10 4 6 9 10 17 11 10 10 4 8 8 4 5 3 1 1 1 },,555,555,218,52.04,0.998192,0.148686,1.91723,-4.01702,{2 0 8 5 8 11 22 34 49 48 89 103 157 130 155 188 234 229 261 315 331 436 489 585 664 831 1013 1311 1571 1911 2448 2984 3506 4054 4539 4917 5314 5200 5369 5112 4730 4386 3931 3275 2730 2196 1778 1439 1087 812 638 413 310 221 168 162 197 254 373 561 862 1227 1721 2290 2900 3506 4260 4757 5189 5398 5616 5614 5139 4657 3967 3509 2785 2163 1722 1231 783 528 306 197 106 69 22 13 6 6 0 3 },6688,,-0.0157771,-0.00326718,7.63699,87987.8,654.709
,500,500,212,54.4371,0.998,0.155535,2.21663,2.66085,{0 3 2 2 5 4 21 46 68 98 108 169 170 227 183 221 225 240 278 288 303 314 390 446 493 537 586 574 682 721 871 975 1078 1211 1348 1550 1623 1852 1980 2122 2334 2435 2616 2657 2704 2712 2567 2467 2175 2077 2001 1904 1927 2092 2163 2600 2808 3143 3457 3603 3755 3634 3531 3242 3018 2753 2553 2333 2292 2240 2286 2393 2329 2270 2321 2236 1929 1726 1359 1114 923 704 453 335 240 137 84 55 21 13 7 6 0 1 0 1 },,500,31,52.67,0.9824,0.991199,-0.000902832,,500,25,51.9483,0.979001,0.9895,0.00195245,,31,31,158,50.998,0.966797,0.145709,1.14519,0.560687,{1 0 1 1 0 0 0 0 0 3 1 2 2 1 6 1 3 2 4 2 2 2 5 4 2 6 4 2 2 2 0 7 3 3 10 11 6 3 4 7 9 11 13 9 7 11 7 5 9 5 8 4 6 8 3 10 12 15 15 21 19 24 20 21 16 8 18 5 4 6 7 4 6 8 3 6 4 4 2 4 0 3 1 },,31,25,49.6725,0.963398,0.981699,-0.00915651,,25,25,149,49.2567,0.96,0.140733,0.98554,0.355993,{0 0 0 0 1 1 0 0 0 0 0 0 1 0 2 0 4 1 0 1 1 3 2 3 2 1 2 1 1 1 2 0 2 6 4 4 8 8 6 6 6 7 8 11 8 8 7 3 2 1 2 5 9 6 6 14 8 13 18 10 9 10 13 3 5 3 4 4 3 0 3 3 4 1 3 2 1 1 0 1 0 1 },,556,556,214,54.0079,0.998198,0.154308,2.1955,3.26369,{1 3 6 6 17 20 45 81 111 144 146 211 219 277 259 293 308 347 379 401 428 463 560 615 652 719 765 774 884 936 1095 1228 1368 1509 1684 1905 2072 2360 2467 2716 2946 3091 3268 3319 3352 3310 3146 2982 2643 2474 2410 2291 2382 2576 2721 3327 3569 4060 4496 4587 4770 4648 4402 4010 3783 3369 3159 2831 2771 2677 2706 2844 2776 2718 2743 2610 2276 2018 1605 1322 1060 805 514 383 260 152 88 63 24 16 10 6 1 1 0 1 },6893,,-0.018149,-0.00192336,2.07265,43191.7,2412.37
,500,500,196,57.3176,0.998,0.163765,2.93248,2.20108,{0 3 5 11 17 58 108 194 298 403 548 650 714 764 773 777 779 768 739 724 692 641 623 586 564 516 485 390 367 372 418 501 591 745 999 1296 1594 2152 2449 2913 3241 3590 3739 3805 3602 3631 3349 2973 2716 2360 1980 1596 1222 886 655 493 350 235 166 113 97 117 189 229 399 664 855 1156 1607 1991 2368 2690 2958 3024 2945 2703 2452 2152 1746 1486 1217 1066 1027 925 961 1127 1197 1295 1376 1439 1563 1508 1475 1465 1362 1252 1123 921 835 588 456 300 196 131 80 54 24 16 6 6 1 1 },,500,31,55.3847,0.9824,0.991199,-0.00549427,,500,24,57.3982,0.977401,0.9887,-0.000387315,,31,31,158,54.0605,0.966797,0.154459,1.44329,1.29241,{1 1 2 2 1 4 0 0 1 0 2 6 2 2 2 7 3 0 3 8 3 2 3 0 0 1 2 2 2 0 1 1 7 12 11 8 8 9 18 18 22 14 17 18 10 3 7 3 1 6 1 1 0 1 0 0 0 1 0 0 0 0 2 1 0 4 6 9 9 15 15 17 24 16 18 14 6 6 5 5 4 2 4 3 6 1 5 3 3 3 1 3 5 6 3 6 2 1 2 1 },,29,22,54.8125,0.961798,0.979649,-0.0178683,,24,24,150,57.5233,0.9568,0.164352,1.77879,1.30297,{1 0 1 2 1 3 1 2 0 1 0 6 3 2 4 1 1 2 2 1 1 1 1 0 3 3 0 0 1 4 2 1 1 1 5 4 9 17 5 5 11 4 4 4 1 0 1 0 1 0 0 2 2 1 0 0 0 0 0 0 0 0 2 0 0 1 2 6 4 6 17 8 16 11 14 4 2 5 3 2 2 0 2 3 5 6 5 6 9 3 6 8 3 1 2 2 4 0 1 },,553,553,197,57.1014,0.998179,0.163147,2.95528,2.51376,{4 12 15 34 56 142 204 329 445 572 728 814 909 950 960 999 983 984 961 904 855 814 756 724 675 617 569 475 451 450 537 642 808 979 1333 1677 2119 2767 3157 3854 4163 4531 4695 4702 4363 4259 3898 3428 3091 2629 2207 1773 1356 966 715 536 368 245 174 121 112 147 227 287 509 839 1141 1505 2142 2671 3090 3505 3863 3876 3744 3463 3059 2677 2143 1782 1494 1308 1248 1152 1240 1434 1513 1611 1700 1751 1937 1855 1784 1802 1676 1522 1347 1118 993 674 513 333 221 147 91 58 26 17 6 7 1 1 },15835,,-0.023651,-0.000667123,1.64061,8290.03,3047.65
,500,500,201,42.7706,0.998,0.122202,1.32453,-0.745147,{0 1 1 3 8 32 71 110 157 217 303 345 409 510 518 586 529 550 624 670 691 765 854 871 920 948 1110 1236 1512 1854 2247 2870 3407 3953 4589 5052 5532 5670 5673 5522 5049 4549 4117 3609 2988 2561 2086 1695 1355 973 768 621 534 615 724 914 1193 1599 1848 2184 2372 2608 2678 2506 2483 2311 1937 1575 1329 1008 780 608 490 346 250 185 137 97 58 42 21 16 7 2 2 },,500,31,40.2213,0.9824,0.991199,0.000459773,,500,25,42.6329,0.979001,0.9895,0.00318851,,31,31,122,37.6351,0.966797,0.107529,0.920918,0.74764,{1 2 0 0 1 4 3 1 3 4 2 2 2 2 2 6 3 3 4 4 4 4 4 4 8 7 10 12 15 20 29 27 14 19 23 23 15 18 21 11 4 6 5 6 1 3 1 1 3 0 2 0 4 0 6 4 12 5 9 13 15 18 9 11 8 8 3 1 1 },,31,25,40.1063,0.963398,0.981699,0.00441435,,25,25,135,42.2233,0.96,0.120638,0.717295,0.55332,{0 1 0 1 2 0 3 1 2 0 0 0 2 0 2 1 1 2 0 3 2 1 3 0 6 6 8 4 6 10 5 11 8 15 13 18 14 13 11 7 4 4 3 1 0 0 0 0 0 0 0 2 2 3 5 2 4 4 7 7 3 2 5 4 2 1 7 11 8 2 5 5 4 5 3 1 1 1 },,556,556,201,42.4648,0.998198,0.121328,1.35322,-1.22664,{1 7 10 10 32 65 123 177 260 326 424 477 526 664 665 739 687 717 786 870 896 975 1075 1096 1189 1241 1498 1699 2090 2558 3046 3886 4484 5187 5864 6456 6898 7003 6891 6652 6008 5328 4785 4090 3373 2882 2328 1873 1488 1069 870 716 657 762 931 1188 1560 1998 2329 2728 3023 3289 3310 3074 2993 2782 2377 1973 1632 1260 997 765 628 465 342 243 164 119 73 53 31 24 9 4 3 },6358,,-0.021872,-0.00159915,3.89388,14136.4,1284.07
